code,計算書,別表,テーブル,L0,区分,L1,活動・部,L2,大区分,L3,中区分,L3.5,内訳グループ,L4,小区分,階層種別,正規名,is_amount,is_total,is_optional
PL-04-01-04-01-00-04,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,04,就労支援事業費用,01,就労支援事業販売原価,00,,04,期末製品（商品）棚卸高,小区分,期末製品（商品）棚卸高,1,0,0
PL-04-01-04-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,04,就労支援事業費用,02,就労支援事業販管費,00,,00,,中区分,就労支援事業販管費,1,0,0
PL-04-01-05-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,05,授産事業費用,00,,00,,00,,大区分,授産事業費用,1,0,0
PL-04-01-06-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,06,退職共済事業費用,00,,00,,00,,大区分,退職共済事業費用,1,0,0
PL-04-01-07-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,07,（何）費用,00,,00,,00,,大区分,（何）費用,1,0,0
PL-04-01-08-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,08,利用者負担軽減額,00,,00,,00,,大区分,利用者負担軽減額,1,0,0
PL-04-01-09-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,09,減価償却費,00,,00,,00,,大区分,減価償却費,1,0,0
PL-04-01-10-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,10,国庫補助金等特別積立金取崩額,00,,00,,00,,大区分,国庫補助金等特別積立金取崩額,1,0,0
PL-04-01-11-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,11,貸倒損失額,00,,00,,00,,大区分,貸倒損失額,1,0,0
PL-04-01-12-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,12,貸倒引当金繰入,00,,00,,00,,大区分,貸倒引当金繰入,1,0,0
PL-04-01-13-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,13,徴収不能額,00,,00,,00,,大区分,徴収不能額,1,0,0
PL-04-01-14-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,14,徴収不能引当金繰入,00,,00,,00,,大区分,徴収不能引当金繰入,1,0,0
PL-04-01-15-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,01,サービス活動増減の部,15,その他の費用,00,,00,,00,,大区分,その他の費用,1,0,0
PL-04-02-01-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,01,支払利息,00,,00,,00,,大区分,支払利息,1,0,0
PL-04-02-02-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,02,社会福祉連携推進業務借入金支払利息,00,,00,,00,,大区分,社会福祉連携推進業務借入金支払利息,1,0,0
PL-04-02-03-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,03,有価証券評価損,00,,00,,00,,大区分,有価証券評価損,1,0,0
PL-04-02-04-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,04,有価証券売却損,00,,00,,00,,大区分,有価証券売却損,1,0,0
PL-04-02-05-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,05,基本財産評価損,00,,00,,00,,大区分,基本財産評価損,1,0,0
PL-04-02-06-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,06,投資有価証券評価損,00,,00,,00,,大区分,投資有価証券評価損,1,0,0
PL-04-02-07-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,07,投資有価証券売却損,00,,00,,00,,大区分,投資有価証券売却損,1,0,0
PL-04-02-08-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,08,積立資産評価損,00,,00,,00,,大区分,積立資産評価損,1,0,0
PL-04-02-09-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,00,,00,,00,,大区分,その他のサービス活動外費用,1,0,0
PL-04-02-09-01-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,01,為替差損,00,,00,,中区分,為替差損,1,0,0
PL-04-02-09-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,02,退職共済事業管理資産評価損,00,,00,,中区分,退職共済事業管理資産評価損,1,0,0
PL-04-02-09-03-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,03,退職共済預り金繰入額,00,,00,,中区分,退職共済預り金繰入額,1,0,0
PL-04-02-09-04-00-00,PL,別表第二_事業活動計算書,3,04,費用,02,サービス活動外増減の部,09,その他のサービス活動外費用,04,雑損失,00,,00,,中区分,雑損失,1,0,0
PL-04-03-01-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,01,基本金組入額,00,,00,,00,,大区分,基本金組入額,1,0,0
PL-04-03-02-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,02,資産評価損,00,,00,,00,,大区分,資産評価損,1,0,0
PL-04-03-03-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,03,固定資産売却損・処分損,00,,00,,00,,大区分,固定資産売却損・処分損,1,0,0
PL-04-03-03-01-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,03,固定資産売却損・処分損,01,車輌運搬具売却損・処分損,00,,00,,中区分,車輌運搬具売却損・処分損,1,0,0
PL-04-03-03-02-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,03,固定資産売却損・処分損,02,器具及び備品売却損・処分損,00,,00,,中区分,器具及び備品売却損・処分損,1,0,0
PL-04-03-03-03-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,03,固定資産売却損・処分損,03,その他の固定資産売却損・処分損,00,,00,,中区分,その他の固定資産売却損・処分損,1,0,0
PL-04-03-04-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,04,国庫補助金等特別積立金取崩額（除却等）,00,,00,,00,,大区分,国庫補助金等特別積立金取崩額（除却等）,1,0,0
PL-04-03-05-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,05,国庫補助金等特別積立金積立額,00,,00,,00,,大区分,国庫補助金等特別積立金積立額,1,0,0
PL-04-03-06-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,06,災害損失,00,,00,,00,,大区分,災害損失,1,0,0
PL-04-03-07-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,07,事業区分間繰入金費用,00,,00,,00,,大区分,事業区分間繰入金費用,1,0,0
PL-04-03-08-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,08,拠点区分間繰入金費用,00,,00,,00,,大区分,拠点区分間繰入金費用,1,0,0
PL-04-03-09-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,09,事業区分間固定資産移管費用,00,,00,,00,,大区分,事業区分間固定資産移管費用,1,0,0
PL-04-03-10-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,10,拠点区分間固定資産移管費用,00,,00,,00,,大区分,拠点区分間固定資産移管費用,1,0,0
PL-04-03-11-00-00-00,PL,別表第二_事業活動計算書,3,04,費用,03,特別増減の部,11,その他の特別損失,00,,00,,00,,大区分,その他の特別損失,1,0,0
PL-05-00-01-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,01,前期繰越活動増減差額,00,,00,,00,,大区分,前期繰越活動増減差額,1,1,0
PL-05-00-02-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,02,当期末繰越活動増減差額,00,,00,,00,,大区分,当期末繰越活動増減差額,1,1,0
PL-05-00-03-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,03,基本金取崩額,00,,00,,00,,大区分,基本金取崩額,1,1,0
PL-05-00-04-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,04,その他の積立金取崩額,00,,00,,00,,大区分,その他の積立金取崩額,1,1,0
PL-05-00-05-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,05,その他の積立金積立額,00,,00,,00,,大区分,その他の積立金積立額,1,1,0
PL-05-00-06-00-00-00,PL,別表第二_事業活動計算書,4,05,繰越・基本金振替等,00,,06,次期繰越活動増減差額,00,,00,,00,,大区分,次期繰越活動増減差額,1,1,0
BS-06-00-01-00-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,00,,00,,00,,大区分,流動資産,1,1,0
BS-06-00-01-01-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,01,有価証券,00,,00,,中区分,有価証券,1,0,0
BS-06-00-01-02-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,02,事業未収金,00,,00,,中区分,事業未収金,1,0,0
BS-06-00-01-03-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,03,未収金,00,,00,,中区分,未収金,1,0,0
BS-06-00-01-04-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,04,未収補助金,00,,00,,中区分,未収補助金,1,0,0
BS-06-00-01-05-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,05,未収収益,00,,00,,中区分,未収収益,1,0,0
BS-06-00-01-06-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,06,受取手形,00,,00,,中区分,受取手形,1,0,0
BS-06-00-01-07-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,07,貯蔵品,00,,00,,中区分,貯蔵品,1,0,0
BS-06-00-01-08-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,08,医薬品,00,,00,,中区分,医薬品,1,0,0
BS-06-00-01-09-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,09,診療・療養費等材料,00,,00,,中区分,診療・療養費等材料,1,0,0
BS-06-00-01-10-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,10,給食用材料,00,,00,,中区分,給食用材料,1,0,0
BS-06-00-01-11-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,11,商品・製品,00,,00,,中区分,商品・製品,1,0,0
BS-06-00-01-12-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,12,仕掛品,00,,00,,中区分,仕掛品,1,0,0
BS-06-00-01-13-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,13,原材料,00,,00,,中区分,原材料,1,0,0
BS-06-00-01-14-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,14,立替金,00,,00,,中区分,立替金,1,0,0
BS-06-00-01-15-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,15,前払金,00,,00,,中区分,前払金,1,0,0
BS-06-00-01-16-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,16,前払費用,00,,00,,中区分,前払費用,1,0,0
BS-06-00-01-17-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,17,１年以内回収予定社会福祉連携推進業務長期貸付金,00,,00,,中区分,１年以内回収予定社会福祉連携推進業務長期貸付金,1,0,0
BS-06-00-01-18-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,18,１年以内回収予定長期貸付金,00,,00,,中区分,１年以内回収予定長期貸付金,1,0,0
BS-06-00-01-19-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,19,１年以内回収予定事業区分間長期貸付金,00,,00,,中区分,１年以内回収予定事業区分間長期貸付金,1,0,0
BS-06-00-01-20-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,20,１年以内回収予定拠点区分間長期貸付金,00,,00,,中区分,１年以内回収予定拠点区分間長期貸付金,1,0,0
BS-06-00-01-21-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,21,社会福祉連携推進業務短期貸付金,00,,00,,中区分,社会福祉連携推進業務短期貸付金,1,0,0
BS-06-00-01-22-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,22,短期貸付金,00,,00,,中区分,短期貸付金,1,0,0
BS-06-00-01-23-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,23,事業区分間貸付金,00,,00,,中区分,事業区分間貸付金,1,0,0
BS-06-00-01-24-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,24,拠点区分間貸付金,00,,00,,中区分,拠点区分間貸付金,1,0,0
BS-06-00-01-25-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,25,仮払金,00,,00,,中区分,仮払金,1,0,0
BS-06-00-01-26-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,26,その他の流動資産,00,,00,,中区分,その他の流動資産,1,0,0
BS-06-00-01-27-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,27,貸倒引当金,00,,00,,中区分,貸倒引当金,1,0,0
BS-06-00-01-28-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,01,流動資産,28,徴収不能引当金,00,,00,,中区分,徴収不能引当金,1,0,0
BS-06-00-02-00-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,00,,00,,00,,大区分,固定資産,1,1,0
BS-06-00-02-01-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,01,（基本財産）,00,,00,,中区分,（基本財産）,1,1,0
BS-06-00-02-01-00-01,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,01,（基本財産）,00,,01,土地,小区分,土地,1,0,0
BS-06-00-02-01-00-02,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,01,（基本財産）,00,,02,建物,小区分,建物,1,0,0
BS-06-00-02-01-00-03,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,01,（基本財産）,00,,03,建物減価償却累計額,小区分,建物減価償却累計額,1,0,0
BS-06-00-02-01-00-04,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,01,（基本財産）,00,,04,定期預金,小区分,定期預金,1,0,0
BS-06-00-02-01-00-05,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,01,（基本財産）,00,,05,投資有価証券,小区分,投資有価証券,1,0,0
BS-06-00-02-02-00-00,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,00,,中区分,（その他の固定資産）,1,1,0
BS-06-00-02-02-00-01,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,01,土地,小区分,土地,1,0,0
BS-06-00-02-02-00-02,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,02,建物,小区分,建物,1,0,0
BS-06-00-02-02-00-03,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,03,構築物,小区分,構築物,1,0,0
BS-06-00-02-02-00-04,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,04,機械及び装置,小区分,機械及び装置,1,0,0
BS-06-00-02-02-00-05,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,05,車輌運搬具,小区分,車輌運搬具,1,0,0
BS-06-00-02-02-00-06,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,06,器具及び備品,小区分,器具及び備品,1,0,0
BS-06-00-02-02-00-07,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,07,建設仮勘定,小区分,建設仮勘定,1,0,0
BS-06-00-02-02-00-08,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,08,有形リース資産,小区分,有形リース資産,1,0,0
BS-06-00-02-02-00-09,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,09,（何）減価償却累計額,小区分,（何）減価償却累計額,1,0,0
BS-06-00-02-02-00-10,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,10,権利,小区分,権利,1,0,0
BS-06-00-02-02-00-11,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,11,ソフトウェア,小区分,ソフトウェア,1,0,0
BS-06-00-02-02-00-12,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,12,無形リース資産,小区分,無形リース資産,1,0,0
BS-06-00-02-02-00-13,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,13,投資有価証券,小区分,投資有価証券,1,0,0
BS-06-00-02-02-00-14,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,14,社会福祉連携推進業務長期貸付金,小区分,社会福祉連携推進業務長期貸付金,1,0,0
BS-06-00-02-02-00-15,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,15,長期貸付金,小区分,長期貸付金,1,0,0
BS-06-00-02-02-00-16,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,16,事業区分間長期貸付金,小区分,事業区分間長期貸付金,1,0,0
BS-06-00-02-02-00-17,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,17,拠点区分間長期貸付金,小区分,拠点区分間長期貸付金,1,0,0
BS-06-00-02-02-00-18,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,18,退職給付引当資産,小区分,退職給付引当資産,1,0,0
BS-06-00-02-02-00-19,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,19,長期預り金積立資産,小区分,長期預り金積立資産,1,0,0
BS-06-00-02-02-00-20,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,20,退職共済事業管理資産,小区分,退職共済事業管理資産,1,0,0
BS-06-00-02-02-00-21,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,21,（何）積立資産,小区分,（何）積立資産,1,0,0
BS-06-00-02-02-00-22,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,22,差入保証金,小区分,差入保証金,1,0,0
BS-06-00-02-02-00-23,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,23,長期前払費用,小区分,長期前払費用,1,0,0
BS-06-00-02-02-00-24,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,24,その他の固定資産,小区分,その他の固定資産,1,0,0
BS-06-00-02-02-00-25,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,25,貸倒引当金,小区分,貸倒引当金,1,0,0
BS-06-00-02-02-00-26,BS,別表第三_貸借対照表,5,06,資産,00,,02,固定資産,02,（その他の固定資産）,00,,26,徴収不能引当金,小区分,徴収不能引当金,1,0,0
BS-07-00-01-00-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,00,,00,,00,,大区分,流動負債,1,1,0
BS-07-00-01-01-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,01,事業未払金,00,,00,,中区分,事業未払金,1,0,0
BS-07-00-01-02-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,02,その他の未払金,00,,00,,中区分,その他の未払金,1,0,0
BS-07-00-01-03-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,03,支払手形,00,,00,,中区分,支払手形,1,0,0
BS-07-00-01-04-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,04,社会福祉連携推進業務短期運営資金借入金,00,,00,,中区分,社会福祉連携推進業務短期運営資金借入金,1,0,0
BS-07-00-01-05-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,05,役員等短期借入金,00,,00,,中区分,役員等短期借入金,1,0,0
BS-07-00-01-06-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,06,１年以内返済予定社会福祉連携推進業務設備資金借入金,00,,00,,中区分,１年以内返済予定社会福祉連携推進業務設備資金借入金,1,0,0
BS-07-00-01-07-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,07,１年以内返済予定設備資金借入金,00,,00,,中区分,１年以内返済予定設備資金借入金,1,0,0
BS-07-00-01-08-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,08,１年以内返済予定社会福祉連携推進業務長期運営資金借入金,00,,00,,中区分,１年以内返済予定社会福祉連携推進業務長期運営資金借入金,1,0,0
BS-07-00-01-09-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,09,１年以内返済予定長期運営資金借入金,00,,00,,中区分,１年以内返済予定長期運営資金借入金,1,0,0
BS-07-00-01-10-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,10,１年以内返済予定リース債務,00,,00,,中区分,１年以内返済予定リース債務,1,0,0
BS-07-00-01-11-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,11,１年以内返済予定役員等長期借入金,00,,00,,中区分,１年以内返済予定役員等長期借入金,1,0,0
BS-07-00-01-12-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,12,１年以内返済予定事業区分間長期借入金,00,,00,,中区分,１年以内返済予定事業区分間長期借入金,1,0,0
BS-07-00-01-13-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,13,１年以内返済予定拠点区分間長期借入金,00,,00,,中区分,１年以内返済予定拠点区分間長期借入金,1,0,0
BS-07-00-01-14-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,14,１年以内支払予定長期未払金,00,,00,,中区分,１年以内支払予定長期未払金,1,0,0
BS-07-00-01-15-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,15,未払費用,00,,00,,中区分,未払費用,1,0,0
BS-07-00-01-16-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,16,預り金,00,,00,,中区分,預り金,1,0,0
BS-07-00-01-17-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,17,職員預り金,00,,00,,中区分,職員預り金,1,0,0
BS-07-00-01-18-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,18,前受金,00,,00,,中区分,前受金,1,0,0
BS-07-00-01-19-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,19,前受収益,00,,00,,中区分,前受収益,1,0,0
BS-07-00-01-20-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,20,事業区分間借入金,00,,00,,中区分,事業区分間借入金,1,0,0
BS-07-00-01-21-00-00,BS,別表第三_貸借対照表,5,07,負債,00,,01,流動負債,21,拠点区分間借入金,00,,00,,中区分,拠点区分間借入金,1,0,0
