code,L0コード,L0科目,L1コード,L1科目,L2コード,L2科目,L3コード,L3科目,L4コード,L4科目,L5コード,L5科目,表示レベル,is_leaf,is_total,頻出追加科目,合算定義
PL-01-01-012-001-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,001,施設型給付費収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-012-001-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-001-002""}]"
PL-01-01-012-001-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,001,施設型給付費収益,001,施設型給付費収益,6,1,0,0,
PL-01-01-012-001-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,001,施設型給付費収益,002,利用者負担金収益,6,1,0,0,
PL-01-01-012-002-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,002,特例施設型給付費収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-012-002-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-002-002""}]"
PL-01-01-012-002-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,002,特例施設型給付費収益,001,特例施設型給付費収益,6,1,0,0,
PL-01-01-012-002-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,002,特例施設型給付費収益,002,利用者負担金収益,6,1,0,0,
PL-01-01-012-003-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,003,地域型保育給付費収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-012-003-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-003-002""}]"
PL-01-01-012-003-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,003,地域型保育給付費収益,001,地域型保育給付費収益,6,1,0,0,
PL-01-01-012-003-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,003,地域型保育給付費収益,002,利用者負担金収益,6,1,0,0,
PL-01-01-012-004-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,004,特例地域型保育給付費収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-012-004-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-004-002""}]"
PL-01-01-012-004-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,004,特例地域型保育給付費収益,001,特例地域型保育給付費収益,6,1,0,0,
PL-01-01-012-004-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,004,特例地域型保育給付費収益,002,利用者負担金収益,6,1,0,0,
PL-01-01-012-005-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,005,委託費収益,000,,5,1,0,0,
PL-01-01-012-006-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,006,利用者等利用料収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-012-006-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-006-002""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-006-003""}]"
PL-01-01-012-006-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,006,利用者等利用料収益,001,利用者等利用料収益（公費）,6,1,0,0,
PL-01-01-012-006-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,006,利用者等利用料収益,002,利用者等利用料収益（一般）,6,1,0,0,
PL-01-01-012-006-091,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,006,利用者等利用料収益,091,利用者等利用料収益,6,1,0,1,
PL-01-01-012-006-003,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,006,利用者等利用料収益,003,その他の利用料収益,6,1,0,0,
PL-01-01-012-007-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,007,私的契約利用料収益,000,,5,1,0,0,
PL-01-01-012-008-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,008,その他の事業収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-012-008-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-008-004""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-008-002""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-008-005""}, {""sign"": ""+"", ""code"": ""PL-01-01-012-008-003""}]"
PL-01-01-012-008-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,008,その他の事業収益,001,補助金事業収益（公費）,6,1,0,0,
PL-01-01-012-008-004,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,008,その他の事業収益,004,補助金事業収益（一般）,6,1,0,0,
PL-01-01-012-008-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,008,その他の事業収益,002,受託事業収益（公費）,6,1,0,0,
PL-01-01-012-008-005,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,008,その他の事業収益,005,受託事業収益（一般）,6,1,0,0,
PL-01-01-012-008-091,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,008,その他の事業収益,091,受託事業収益,6,1,0,1,
PL-01-01-012-008-003,PL,事業活動計算書,01,サービス活動増減の部,01,収益,012,保育事業収益,008,その他の事業収益,003,その他の事業収益,6,1,0,0,
PL-01-01-013-000-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,013,就労支援事業収益,000,,000,,4,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-013-001-000""}]"
PL-01-01-013-001-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,013,就労支援事業収益,001,（何）事業収益,000,,5,0,0,0,
PL-01-01-014-000-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-014-001-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-002-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-003-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-004-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-005-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-006-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-007-000""}]"
PL-01-01-014-001-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-014-001-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-001-002""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-001-003""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-001-004""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-001-005""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-001-006""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-001-007""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-001-008""}]"
PL-01-01-014-001-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,001,介護給付費収益,6,1,0,0,
PL-01-01-014-001-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,002,特例介護給付費収益,6,1,0,0,
PL-01-01-014-001-003,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,003,訓練等給付費収益,6,1,0,0,
PL-01-01-014-001-004,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,004,特例訓練等給付費収益,6,1,0,0,
PL-01-01-014-001-005,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,005,地域相談支援給付費収益,6,1,0,0,
PL-01-01-014-001-006,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,006,特例地域相談支援給付費収益,6,1,0,0,
PL-01-01-014-001-007,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,007,計画相談支援給付費収益,6,1,0,0,
PL-01-01-014-001-008,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,001,自立支援給付費収益,008,特例計画相談支援給付費収益,6,1,0,0,
PL-01-01-014-002-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,002,障害児施設給付費収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-014-002-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-002-002""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-002-003""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-002-004""}]"
PL-01-01-014-002-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,002,障害児施設給付費収益,001,障害児通所給付費収益,6,1,0,0,
PL-01-01-014-002-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,002,障害児施設給付費収益,002,障害児入所給付費収益,6,1,0,0,
PL-01-01-014-002-003,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,002,障害児施設給付費収益,003,障害児相談支援給付費収益,6,1,0,0,
PL-01-01-014-002-004,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,002,障害児施設給付費収益,004,特例障害児相談支援給付費収益,6,1,0,0,
PL-01-01-014-003-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,003,利用者負担金収益,000,,5,1,0,0,
PL-01-01-014-004-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,004,補足給付費収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-014-004-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-004-002""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-004-003""}]"
PL-01-01-014-004-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,004,補足給付費収益,001,特定障害者特別給付費収益,6,1,0,0,
PL-01-01-014-004-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,004,補足給付費収益,002,特例特定障害者特別給付費収益,6,1,0,0,
PL-01-01-014-004-003,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,004,補足給付費収益,003,特定入所障害児食費等給付費収益,6,1,0,0,
PL-01-01-014-005-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,005,特定費用収益,000,,5,1,0,0,
PL-01-01-014-006-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,006,その他の事業収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-014-006-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-006-004""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-006-002""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-006-005""}, {""sign"": ""+"", ""code"": ""PL-01-01-014-006-003""}]"
PL-01-01-014-006-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,006,その他の事業収益,001,補助金事業収益（公費）,6,1,0,0,
PL-01-01-014-006-004,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,006,その他の事業収益,004,補助金事業収益（一般）,6,1,0,0,
PL-01-01-014-006-091,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,006,その他の事業収益,091,補助金事業収益,6,1,0,1,
PL-01-01-014-006-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,006,その他の事業収益,002,受託事業収益（公費）,6,1,0,0,
PL-01-01-014-006-005,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,006,その他の事業収益,005,受託事業収益（一般）,6,1,0,0,
PL-01-01-014-006-092,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,006,その他の事業収益,092,受託事業収益,6,1,0,1,
PL-01-01-014-006-003,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,006,その他の事業収益,003,その他の事業収益,6,1,0,0,
PL-01-01-014-007-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,014,障害福祉サービス等事業収益,007,（保険等査定減）,000,,5,1,0,0,
PL-01-01-015-000-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-015-001-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-015-002-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-015-003-000""}, {""sign"": ""+"", ""code"": ""PL-01-01-015-004-000""}]"
PL-01-01-015-001-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,001,措置費収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-015-001-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-015-001-002""}]"
PL-01-01-015-001-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,001,措置費収益,001,事務費収益,6,1,0,0,
PL-01-01-015-001-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,001,措置費収益,002,事業費収益,6,1,0,0,
PL-01-01-015-002-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,002,授産事業収益,000,,5,1,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-015-002-001""}]"
PL-01-01-015-002-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,002,授産事業収益,001,（何）事業収益,6,0,0,0,
PL-01-01-015-003-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,003,利用者負担金収益,000,,5,1,0,0,
PL-01-01-015-004-000,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,004,その他の事業収益,000,,5,0,1,0,"[{""sign"": ""+"", ""code"": ""PL-01-01-015-004-001""}, {""sign"": ""+"", ""code"": ""PL-01-01-015-004-004""}, {""sign"": ""+"", ""code"": ""PL-01-01-015-004-002""}, {""sign"": ""+"", ""code"": ""PL-01-01-015-004-005""}, {""sign"": ""+"", ""code"": ""PL-01-01-015-004-003""}]"
PL-01-01-015-004-001,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,004,その他の事業収益,001,補助金事業収益（公費）,6,1,0,0,
PL-01-01-015-004-004,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,004,その他の事業収益,004,補助金事業収益（一般）,6,1,0,0,
PL-01-01-015-004-091,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,004,その他の事業収益,091,補助金事業収益,6,1,0,1,
PL-01-01-015-004-002,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,004,その他の事業収益,002,受託事業収益（公費）,6,1,0,0,
PL-01-01-015-004-005,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,004,その他の事業収益,005,受託事業収益（一般）,6,1,0,0,
PL-01-01-015-004-092,PL,事業活動計算書,01,サービス活動増減の部,01,収益,015,生活保護事業収益,004,その他の事業収益,092,受託事業収益,6,1,0,1,
