タイプ,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
kyoten4,concept,LC-00022,受託事業収入（公費）,受託事業収入(公費),L-8080105000129-0019,収入,CF,8080105000129,CF-1-4,0,受託事業収入（公費）
kyoten4,instance,L-8080105000129-0022,受託事業収入（公費）,受託事業収入(公費),LC-00022,収入,CF,8080105000129,CF-1-4,0,受託事業収入（公費）
kyoten4,concept,LC-00023,受託事業収入（一般）,受託事業収入(一般),L-8080105000129-0019,収入,CF,8080105000129,CF-1-4,0,受託事業収入（一般）
kyoten4,instance,L-8080105000129-0023,受託事業収入（一般）,受託事業収入(一般),LC-00023,収入,CF,8080105000129,CF-1-4,0,受託事業収入（一般）
kyoten4,concept,LC-00024,その他の事業収入,その他の事業収入,L-8080105000129-0019,収入,CF,8080105000129,CF-1-4,0,その他の事業収入
kyoten4,instance,L-8080105000129-0024,その他の事業収入,その他の事業収入,LC-00024,収入,CF,8080105000129,CF-1-4,0,その他の事業収入
kyoten4,concept,LC-00025,その他の事業収入,その他の事業収入,CF-A-INC-030,収入,CF,8080105000129,CF-1-4,0,その他の事業収入
kyoten4,instance,L-8080105000129-0025,その他の事業収入,その他の事業収入,LC-00025,収入,CF,8080105000129,CF-1-4,0,その他の事業収入
kyoten4,concept,LC-00026,補助金事業収入（公費）,補助金事業収入(公費),L-8080105000129-0025,収入,CF,8080105000129,CF-1-4,0,補助金事業収入（公費）
kyoten4,instance,L-8080105000129-0026,補助金事業収入（公費）,補助金事業収入(公費),LC-00026,収入,CF,8080105000129,CF-1-4,0,補助金事業収入（公費）
kyoten4,concept,LC-00027,補助金事業収入（一般）,補助金事業収入(一般),L-8080105000129-0025,収入,CF,8080105000129,CF-1-4,0,補助金事業収入（一般）
kyoten4,instance,L-8080105000129-0027,補助金事業収入（一般）,補助金事業収入(一般),LC-00027,収入,CF,8080105000129,CF-1-4,0,補助金事業収入（一般）
kyoten4,concept,LC-00028,研修センター事業収入,研修センター事業収入,CF-A-INC-040,収入,CF,8080105000129,CF-1-4,0,研修センター事業収入
kyoten4,instance,L-8080105000129-0028,研修センター事業収入,研修センター事業収入,LC-00028,収入,CF,8080105000129,CF-1-4,0,研修センター事業収入
kyoten4,concept,LC-00029,歯科診療所運営費収入,歯科診療所運営費収入,CF-A-INC-050,収入,CF,8080105000129,CF-1-4,0,歯科診療所運営費収入
kyoten4,instance,L-8080105000129-0029,歯科診療所運営費収入,歯科診療所運営費収入,LC-00029,収入,CF,8080105000129,CF-1-4,0,歯科診療所運営費収入
kyoten4,concept,LC-00030,訓練校給食受託事業収入,訓練校給食受託事業収入,CF-A-INC-060,収入,CF,8080105000129,CF-1-4,0,訓練校給食受託事業収入
kyoten4,instance,L-8080105000129-0030,訓練校給食受託事業収入,訓練校給食受託事業収入,LC-00030,収入,CF,8080105000129,CF-1-4,0,訓練校給食受託事業収入
kyoten4,concept,LC-00031,経常経費補助金収入,経常経費補助金収入,CF-A-INC-070,収入,CF,8080105000129,CF-1-4,0,経常経費補助金収入
kyoten4,instance,L-8080105000129-0031,経常経費補助金収入,経常経費補助金収入,LC-00031,収入,CF,8080105000129,CF-1-4,0,経常経費補助金収入
kyoten4,concept,LC-00032,受入研修費収入,受入研修費収入,CF-A-INC-120,収入,CF,8080105000129,CF-1-4,0,受入研修費収入
kyoten4,instance,L-8080105000129-0032,受入研修費収入,受入研修費収入,LC-00032,収入,CF,8080105000129,CF-1-4,0,受入研修費収入
kyoten4,concept,LC-00033,利用者等外給食費収入,利用者等外給食費収入,CF-A-INC-120,収入,CF,8080105000129,CF-1-4,0,利用者等外給食費収入
kyoten4,instance,L-8080105000129-0033,利用者等外給食費収入,利用者等外給食費収入,LC-00033,収入,CF,8080105000129,CF-1-4,0,利用者等外給食費収入
kyoten4,concept,LC-00034,雑収入,雑収入,CF-A-INC-120,収入,CF,8080105000129,CF-1-4,0,雑収入
kyoten4,instance,L-8080105000129-0034,雑収入,雑収入,LC-00034,収入,CF,8080105000129,CF-1-4,0,雑収入
kyoten4,concept,LC-00035,役員報酬支出,役員報酬支出,CF-A-EXP-010,支出,CF,8080105000129,CF-1-4,0,役員報酬支出
kyoten4,instance,L-8080105000129-0035,役員報酬支出,役員報酬支出,LC-00035,支出,CF,8080105000129,CF-1-4,0,役員報酬支出
kyoten4,concept,LC-00036,職員給料支出,職員給料支出,CF-A-EXP-010,支出,CF,8080105000129,CF-1-4,0,職員給料支出
kyoten4,instance,L-8080105000129-0036,職員給料支出,職員給料支出,LC-00036,支出,CF,8080105000129,CF-1-4,0,職員給料支出
kyoten4,concept,LC-00037,職員賞与支出,職員賞与支出,CF-A-EXP-010,支出,CF,8080105000129,CF-1-4,0,職員賞与支出
kyoten4,instance,L-8080105000129-0037,職員賞与支出,職員賞与支出,LC-00037,支出,CF,8080105000129,CF-1-4,0,職員賞与支出
kyoten4,concept,LC-00038,非常勤職員給与支出,非常勤職員給与支出,CF-A-EXP-010,支出,CF,8080105000129,CF-1-4,0,非常勤職員給与支出
kyoten4,instance,L-8080105000129-0038,非常勤職員給与支出,非常勤職員給与支出,LC-00038,支出,CF,8080105000129,CF-1-4,0,非常勤職員給与支出
kyoten4,concept,LC-00039,退職給付支出,退職給付支出,CF-A-EXP-010,支出,CF,8080105000129,CF-1-4,0,退職給付支出
kyoten4,instance,L-8080105000129-0039,退職給付支出,退職給付支出,LC-00039,支出,CF,8080105000129,CF-1-4,0,退職給付支出
kyoten4,concept,LC-00040,法定福利費支出,法定福利費支出,CF-A-EXP-010,支出,CF,8080105000129,CF-1-4,0,法定福利費支出
kyoten4,instance,L-8080105000129-0040,法定福利費支出,法定福利費支出,LC-00040,支出,CF,8080105000129,CF-1-4,0,法定福利費支出
kyoten4,concept,LC-00041,給食費支出,給食費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,給食費支出
kyoten4,instance,L-8080105000129-0041,給食費支出,給食費支出,LC-00041,支出,CF,8080105000129,CF-1-4,0,給食費支出
kyoten4,concept,LC-00042,介護用品費支出,介護用品費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,介護用品費支出
kyoten4,instance,L-8080105000129-0042,介護用品費支出,介護用品費支出,LC-00042,支出,CF,8080105000129,CF-1-4,0,介護用品費支出
kyoten4,concept,LC-00043,保健衛生費支出,保健衛生費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,保健衛生費支出
kyoten4,instance,L-8080105000129-0043,保健衛生費支出,保健衛生費支出,LC-00043,支出,CF,8080105000129,CF-1-4,0,保健衛生費支出
kyoten4,concept,LC-00044,被服費支出,被服費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,被服費支出
kyoten4,instance,L-8080105000129-0044,被服費支出,被服費支出,LC-00044,支出,CF,8080105000129,CF-1-4,0,被服費支出
kyoten4,concept,LC-00045,教養娯楽費支出,教養娯楽費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,教養娯楽費支出
kyoten4,instance,L-8080105000129-0045,教養娯楽費支出,教養娯楽費支出,LC-00045,支出,CF,8080105000129,CF-1-4,0,教養娯楽費支出
kyoten4,concept,LC-00046,日用品費支出,日用品費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,日用品費支出
kyoten4,instance,L-8080105000129-0046,日用品費支出,日用品費支出,LC-00046,支出,CF,8080105000129,CF-1-4,0,日用品費支出
kyoten4,concept,LC-00047,本人支給金支出,本人支給金支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,本人支給金支出
kyoten4,instance,L-8080105000129-0047,本人支給金支出,本人支給金支出,LC-00047,支出,CF,8080105000129,CF-1-4,0,本人支給金支出
kyoten4,concept,LC-00048,水道光熱費支出,水道光熱費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,水道光熱費支出
kyoten4,instance,L-8080105000129-0048,水道光熱費支出,水道光熱費支出,LC-00048,支出,CF,8080105000129,CF-1-4,0,水道光熱費支出
kyoten4,concept,LC-00049,燃料費支出,燃料費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,燃料費支出
kyoten4,instance,L-8080105000129-0049,燃料費支出,燃料費支出,LC-00049,支出,CF,8080105000129,CF-1-4,0,燃料費支出
kyoten4,concept,LC-00050,消耗器具備品費支出,消耗器具備品費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,消耗器具備品費支出
kyoten4,instance,L-8080105000129-0050,消耗器具備品費支出,消耗器具備品費支出,LC-00050,支出,CF,8080105000129,CF-1-4,0,消耗器具備品費支出
kyoten4,concept,LC-00051,保険料支出,保険料支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,保険料支出
kyoten4,instance,L-8080105000129-0051,保険料支出,保険料支出,LC-00051,支出,CF,8080105000129,CF-1-4,0,保険料支出
kyoten4,concept,LC-00052,賃借料支出,賃借料支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,賃借料支出
kyoten4,instance,L-8080105000129-0052,賃借料支出,賃借料支出,LC-00052,支出,CF,8080105000129,CF-1-4,0,賃借料支出
kyoten4,concept,LC-00053,教育指導費支出,教育指導費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,教育指導費支出
kyoten4,instance,L-8080105000129-0053,教育指導費支出,教育指導費支出,LC-00053,支出,CF,8080105000129,CF-1-4,0,教育指導費支出
kyoten4,concept,LC-00054,車輌費支出,車輌費支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,車輌費支出
kyoten4,instance,L-8080105000129-0054,車輌費支出,車輌費支出,LC-00054,支出,CF,8080105000129,CF-1-4,0,車輌費支出
kyoten4,concept,LC-00055,雑支出,雑支出,CF-A-EXP-020,支出,CF,8080105000129,CF-1-4,0,雑支出
kyoten4,instance,L-8080105000129-0055,雑支出,雑支出,LC-00055,支出,CF,8080105000129,CF-1-4,0,雑支出
kyoten4,concept,LC-00056,福利厚生費支出,福利厚生費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,福利厚生費支出
kyoten4,instance,L-8080105000129-0056,福利厚生費支出,福利厚生費支出,LC-00056,支出,CF,8080105000129,CF-1-4,0,福利厚生費支出
kyoten4,concept,LC-00057,職員被服費支出,職員被服費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,職員被服費支出
kyoten4,instance,L-8080105000129-0057,職員被服費支出,職員被服費支出,LC-00057,支出,CF,8080105000129,CF-1-4,0,職員被服費支出
kyoten4,concept,LC-00058,旅費交通費支出,旅費交通費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,旅費交通費支出
kyoten4,instance,L-8080105000129-0058,旅費交通費支出,旅費交通費支出,LC-00058,支出,CF,8080105000129,CF-1-4,0,旅費交通費支出
kyoten4,concept,LC-00059,研修研究費支出,研修研究費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,研修研究費支出
kyoten4,instance,L-8080105000129-0059,研修研究費支出,研修研究費支出,LC-00059,支出,CF,8080105000129,CF-1-4,0,研修研究費支出
kyoten4,concept,LC-00060,事務消耗品費支出,事務消耗品費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,事務消耗品費支出
kyoten4,instance,L-8080105000129-0060,事務消耗品費支出,事務消耗品費支出,LC-00060,支出,CF,8080105000129,CF-1-4,0,事務消耗品費支出
kyoten4,concept,LC-00061,印刷製本費支出,印刷製本費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,印刷製本費支出
kyoten4,instance,L-8080105000129-0061,印刷製本費支出,印刷製本費支出,LC-00061,支出,CF,8080105000129,CF-1-4,0,印刷製本費支出
kyoten4,concept,LC-00062,水道光熱費支出,水道光熱費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,水道光熱費支出
kyoten4,instance,L-8080105000129-0062,水道光熱費支出,水道光熱費支出,LC-00062,支出,CF,8080105000129,CF-1-4,0,水道光熱費支出
kyoten4,concept,LC-00063,燃料費支出,燃料費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,燃料費支出
kyoten4,instance,L-8080105000129-0063,燃料費支出,燃料費支出,LC-00063,支出,CF,8080105000129,CF-1-4,0,燃料費支出
kyoten4,concept,LC-00064,修繕費支出,修繕費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,修繕費支出
kyoten4,instance,L-8080105000129-0064,修繕費支出,修繕費支出,LC-00064,支出,CF,8080105000129,CF-1-4,0,修繕費支出
kyoten4,concept,LC-00065,通信運搬費支出,通信運搬費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,通信運搬費支出
kyoten4,instance,L-8080105000129-0065,通信運搬費支出,通信運搬費支出,LC-00065,支出,CF,8080105000129,CF-1-4,0,通信運搬費支出
kyoten4,concept,LC-00066,会議費支出,会議費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,会議費支出
kyoten4,instance,L-8080105000129-0066,会議費支出,会議費支出,LC-00066,支出,CF,8080105000129,CF-1-4,0,会議費支出
kyoten4,concept,LC-00067,広報費支出,広報費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,広報費支出
kyoten4,instance,L-8080105000129-0067,広報費支出,広報費支出,LC-00067,支出,CF,8080105000129,CF-1-4,0,広報費支出
kyoten4,concept,LC-00068,業務委託費支出,業務委託費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,業務委託費支出
kyoten4,instance,L-8080105000129-0068,業務委託費支出,業務委託費支出,LC-00068,支出,CF,8080105000129,CF-1-4,0,業務委託費支出
kyoten4,concept,LC-00069,手数料支出,手数料支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,手数料支出
kyoten4,instance,L-8080105000129-0069,手数料支出,手数料支出,LC-00069,支出,CF,8080105000129,CF-1-4,0,手数料支出
kyoten4,concept,LC-00070,保険料支出,保険料支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,保険料支出
kyoten4,instance,L-8080105000129-0070,保険料支出,保険料支出,LC-00070,支出,CF,8080105000129,CF-1-4,0,保険料支出
kyoten4,concept,LC-00071,賃借料支出,賃借料支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,賃借料支出
kyoten4,instance,L-8080105000129-0071,賃借料支出,賃借料支出,LC-00071,支出,CF,8080105000129,CF-1-4,0,賃借料支出
kyoten4,concept,LC-00072,土地・建物賃借料支出,土地建物賃借料支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,土地・建物賃借料支出
kyoten4,instance,L-8080105000129-0072,土地・建物賃借料支出,土地建物賃借料支出,LC-00072,支出,CF,8080105000129,CF-1-4,0,土地・建物賃借料支出
kyoten4,concept,LC-00073,租税公課支出,租税公課支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,租税公課支出
kyoten4,instance,L-8080105000129-0073,租税公課支出,租税公課支出,LC-00073,支出,CF,8080105000129,CF-1-4,0,租税公課支出
kyoten4,concept,LC-00074,保守料支出,保守料支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,保守料支出
kyoten4,instance,L-8080105000129-0074,保守料支出,保守料支出,LC-00074,支出,CF,8080105000129,CF-1-4,0,保守料支出
kyoten4,concept,LC-00075,渉外費支出,渉外費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,渉外費支出
kyoten4,instance,L-8080105000129-0075,渉外費支出,渉外費支出,LC-00075,支出,CF,8080105000129,CF-1-4,0,渉外費支出
kyoten4,concept,LC-00076,諸会費支出,諸会費支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,諸会費支出
kyoten4,instance,L-8080105000129-0076,諸会費支出,諸会費支出,LC-00076,支出,CF,8080105000129,CF-1-4,0,諸会費支出
kyoten4,concept,LC-00077,雑支出,雑支出,CF-A-EXP-030,支出,CF,8080105000129,CF-1-4,0,雑支出
kyoten4,instance,L-8080105000129-0077,雑支出,雑支出,LC-00077,支出,CF,8080105000129,CF-1-4,0,雑支出
kyoten4,concept,LC-00078,就労支援事業販売原価支出,就労支援事業販売原価支出,CF-A-EXP-040,支出,CF,8080105000129,CF-1-4,0,就労支援事業販売原価支出
kyoten4,instance,L-8080105000129-0078,就労支援事業販売原価支出,就労支援事業販売原価支出,LC-00078,支出,CF,8080105000129,CF-1-4,0,就労支援事業販売原価支出
kyoten4,concept,LC-00079,就労支援事業製造原価支出,就労支援事業製造原価支出,L-8080105000129-0078,支出,CF,8080105000129,CF-1-4,0,就労支援事業製造原価支出
kyoten4,instance,L-8080105000129-0079,就労支援事業製造原価支出,就労支援事業製造原価支出,LC-00079,支出,CF,8080105000129,CF-1-4,0,就労支援事業製造原価支出
kyoten4,concept,LC-00080,就労支援事業仕入支出,就労支援事業仕入支出,L-8080105000129-0078,支出,CF,8080105000129,CF-1-4,0,就労支援事業仕入支出
kyoten4,instance,L-8080105000129-0080,就労支援事業仕入支出,就労支援事業仕入支出,LC-00080,支出,CF,8080105000129,CF-1-4,0,就労支援事業仕入支出
kyoten4,concept,LC-00081,利用者等外給食費支出,利用者等外給食費支出,CF-A-EXP-070,支出,CF,8080105000129,CF-1-4,0,利用者等外給食費支出
kyoten4,instance,L-8080105000129-0081,利用者等外給食費支出,利用者等外給食費支出,LC-00081,支出,CF,8080105000129,CF-1-4,0,利用者等外給食費支出
kyoten4,concept,LC-00082,法人税、住民税及び事業税支出,法人税、住民税及び事業税支出,CF-A-EXP-070,支出,CF,8080105000129,CF-1-4,0,法人税、住民税及び事業税支出
kyoten4,instance,L-8080105000129-0082,法人税、住民税及び事業税支出,法人税、住民税及び事業税支出,LC-00082,支出,CF,8080105000129,CF-1-4,0,法人税、住民税及び事業税支出
kyoten4,concept,LC-00083,雑支出,雑支出,CF-A-EXP-070,支出,CF,8080105000129,CF-1-4,0,雑支出
kyoten4,instance,L-8080105000129-0083,雑支出,雑支出,LC-00083,支出,CF,8080105000129,CF-1-4,0,雑支出
kyoten4,concept,LC-00084,雑支出（雑費）,雑支出(雑費),CF-A-EXP-070,支出,CF,8080105000129,CF-1-4,0,雑支出（雑費）
kyoten4,instance,L-8080105000129-0084,雑支出（雑費）,雑支出(雑費),LC-00084,支出,CF,8080105000129,CF-1-4,0,雑支出（雑費）
kyoten4,concept,LC-00085,貸倒損失額,貸倒損失額,CF-A-EXP-080,支出,CF,8080105000129,CF-1-4,0,貸倒損失額
kyoten4,instance,L-8080105000129-0085,貸倒損失額,貸倒損失額,LC-00085,支出,CF,8080105000129,CF-1-4,0,貸倒損失額
kyoten4,concept,LC-00086,徴収不能額,徴収不能額,CF-A-EXP-080,支出,CF,8080105000129,CF-1-4,0,徴収不能額
kyoten4,instance,L-8080105000129-0086,徴収不能額,徴収不能額,LC-00086,支出,CF,8080105000129,CF-1-4,0,徴収不能額
kyoten4,concept,LC-00087,施設整備等補助金収入,施設整備等補助金収入,CF-B-INC-010,収入,CF,8080105000129,CF-1-4,0,施設整備等補助金収入
kyoten4,instance,L-8080105000129-0087,施設整備等補助金収入,施設整備等補助金収入,LC-00087,収入,CF,8080105000129,CF-1-4,0,施設整備等補助金収入
kyoten4,concept,LC-00088,設備資金借入金元金償還補助金収入,設備資金借入金元金償還補助金収入,CF-B-INC-010,収入,CF,8080105000129,CF-1-4,0,設備資金借入金元金償還補助金収入
kyoten4,instance,L-8080105000129-0088,設備資金借入金元金償還補助金収入,設備資金借入金元金償還補助金収入,LC-00088,収入,CF,8080105000129,CF-1-4,0,設備資金借入金元金償還補助金収入
kyoten4,concept,LC-00089,車輌運搬具売却収入,車輌運搬具売却収入,CF-B-INC-030,収入,CF,8080105000129,CF-1-4,0,車輌運搬具売却収入
kyoten4,instance,L-8080105000129-0089,車輌運搬具売却収入,車輌運搬具売却収入,LC-00089,収入,CF,8080105000129,CF-1-4,0,車輌運搬具売却収入
kyoten4,concept,LC-00090,その他の施設整備等による収入,その他の施設整備等による収入,CF-B-INC-040,収入,CF,8080105000129,CF-1-4,0,その他の施設整備等による収入
kyoten4,instance,L-8080105000129-0090,その他の施設整備等による収入,その他の施設整備等による収入,LC-00090,収入,CF,8080105000129,CF-1-4,0,その他の施設整備等による収入
kyoten4,concept,LC-00091,土地取得支出,土地取得支出,CF-B-EXP-030,支出,CF,8080105000129,CF-1-4,0,土地取得支出
kyoten4,instance,L-8080105000129-0091,土地取得支出,土地取得支出,LC-00091,支出,CF,8080105000129,CF-1-4,0,土地取得支出
kyoten4,concept,LC-00092,建物取得支出,建物取得支出,CF-B-EXP-030,支出,CF,8080105000129,CF-1-4,0,建物取得支出
kyoten4,instance,L-8080105000129-0092,建物取得支出,建物取得支出,LC-00092,支出,CF,8080105000129,CF-1-4,0,建物取得支出
kyoten4,concept,LC-00093,車輌運搬具取得支出,車輌運搬具取得支出,CF-B-EXP-030,支出,CF,8080105000129,CF-1-4,0,車輌運搬具取得支出
kyoten4,instance,L-8080105000129-0093,車輌運搬具取得支出,車輌運搬具取得支出,LC-00093,支出,CF,8080105000129,CF-1-4,0,車輌運搬具取得支出
kyoten4,concept,LC-00094,器具及び備品取得支出,器具及び備品取得支出,CF-B-EXP-030,支出,CF,8080105000129,CF-1-4,0,器具及び備品取得支出
kyoten4,instance,L-8080105000129-0094,器具及び備品取得支出,器具及び備品取得支出,LC-00094,支出,CF,8080105000129,CF-1-4,0,器具及び備品取得支出
kyoten4,concept,LC-00095,構築物取得支出,構築物取得支出,CF-B-EXP-030,支出,CF,8080105000129,CF-1-4,0,構築物取得支出
kyoten4,instance,L-8080105000129-0095,構築物取得支出,構築物取得支出,LC-00095,支出,CF,8080105000129,CF-1-4,0,構築物取得支出
kyoten4,concept,LC-00096,ソフトウェア取得支出,ソフトウェア取得支出,CF-B-EXP-030,支出,CF,8080105000129,CF-1-4,0,ソフトウェア取得支出
kyoten4,instance,L-8080105000129-0096,ソフトウェア取得支出,ソフトウェア取得支出,LC-00096,支出,CF,8080105000129,CF-1-4,0,ソフトウェア取得支出
kyoten4,concept,LC-00097,建物付属設備取得支出,建物付属設備取得支出,CF-B-EXP-030,支出,CF,8080105000129,CF-1-4,0,建物付属設備取得支出
kyoten4,instance,L-8080105000129-0097,建物付属設備取得支出,建物付属設備取得支出,LC-00097,支出,CF,8080105000129,CF-1-4,0,建物付属設備取得支出
kyoten4,concept,LC-00098,その他の固定資産取得支出,その他の固定資産取得支出,CF-B-EXP-030,支出,CF,8080105000129,CF-1-4,0,その他の固定資産取得支出
kyoten4,instance,L-8080105000129-0098,その他の固定資産取得支出,その他の固定資産取得支出,LC-00098,支出,CF,8080105000129,CF-1-4,0,その他の固定資産取得支出
kyoten4,concept,LC-00099,その他の施設整備等による支出,その他の施設整備等による支出,CF-B-EXP-060,支出,CF,8080105000129,CF-1-4,0,その他の施設整備等による支出
kyoten4,instance,L-8080105000129-0099,その他の施設整備等による支出,その他の施設整備等による支出,LC-00099,支出,CF,8080105000129,CF-1-4,0,その他の施設整備等による支出
kyoten4,concept,LC-00100,退職給付引当資産取崩収入,退職給付引当資産取崩収入,CF-C-INC-040,収入,CF,8080105000129,CF-1-4,0,退職給付引当資産取崩収入
kyoten4,instance,L-8080105000129-0100,退職給付引当資産取崩収入,退職給付引当資産取崩収入,LC-00100,収入,CF,8080105000129,CF-1-4,0,退職給付引当資産取崩収入
kyoten4,concept,LC-00101,移行時積立資産取崩収入,移行時積立資産取崩収入,CF-C-INC-040,収入,CF,8080105000129,CF-1-4,0,移行時積立資産取崩収入
kyoten4,instance,L-8080105000129-0101,移行時積立資産取崩収入,移行時積立資産取崩収入,LC-00101,収入,CF,8080105000129,CF-1-4,0,移行時積立資産取崩収入
kyoten4,concept,LC-00102,修繕積立資産取崩収入,修繕積立資産取崩収入,CF-C-INC-040,収入,CF,8080105000129,CF-1-4,0,修繕積立資産取崩収入
kyoten4,instance,L-8080105000129-0102,修繕積立資産取崩収入,修繕積立資産取崩収入,LC-00102,収入,CF,8080105000129,CF-1-4,0,修繕積立資産取崩収入
kyoten4,concept,LC-00103,就労設備積立資産取崩収入,就労設備積立資産取崩収入,CF-C-INC-040,収入,CF,8080105000129,CF-1-4,0,就労設備積立資産取崩収入
kyoten4,instance,L-8080105000129-0103,就労設備積立資産取崩収入,就労設備積立資産取崩収入,LC-00103,収入,CF,8080105000129,CF-1-4,0,就労設備積立資産取崩収入
kyoten4,concept,LC-00104,車輛購入積立資産取崩収入,車輛購入積立資産取崩収入,CF-C-INC-040,収入,CF,8080105000129,CF-1-4,0,車輛購入積立資産取崩収入
kyoten4,instance,L-8080105000129-0104,車輛購入積立資産取崩収入,車輛購入積立資産取崩収入,LC-00104,収入,CF,8080105000129,CF-1-4,0,車輛購入積立資産取崩収入
kyoten4,concept,LC-00105,工賃変動積立資産取崩収入,工賃変動積立資産取崩収入,CF-C-INC-040,収入,CF,8080105000129,CF-1-4,0,工賃変動積立資産取崩収入
kyoten4,instance,L-8080105000129-0105,工賃変動積立資産取崩収入,工賃変動積立資産取崩収入,LC-00105,収入,CF,8080105000129,CF-1-4,0,工賃変動積立資産取崩収入
kyoten4,concept,LC-00106,備品積立資産取崩収入,備品積立資産取崩収入,CF-C-INC-040,収入,CF,8080105000129,CF-1-4,0,備品積立資産取崩収入
kyoten4,instance,L-8080105000129-0106,備品積立資産取崩収入,備品積立資産取崩収入,LC-00106,収入,CF,8080105000129,CF-1-4,0,備品積立資産取崩収入
kyoten4,concept,LC-00107,施設整備積立資産取崩収入,施設整備積立資産取崩収入,CF-C-INC-040,収入,CF,8080105000129,CF-1-4,0,施設整備積立資産取崩収入
kyoten4,instance,L-8080105000129-0107,施設整備積立資産取崩収入,施設整備積立資産取崩収入,LC-00107,収入,CF,8080105000129,CF-1-4,0,施設整備積立資産取崩収入
kyoten4,concept,LC-00108,退職給付引当資産支出,退職給付引当資産支出,CF-C-EXP-030,支出,CF,8080105000129,CF-1-4,0,退職給付引当資産支出
kyoten4,instance,L-8080105000129-0108,退職給付引当資産支出,退職給付引当資産支出,LC-00108,支出,CF,8080105000129,CF-1-4,0,退職給付引当資産支出
kyoten4,concept,LC-00109,修繕積立資産支出,修繕積立資産支出,CF-C-EXP-030,支出,CF,8080105000129,CF-1-4,0,修繕積立資産支出
kyoten4,instance,L-8080105000129-0109,修繕積立資産支出,修繕積立資産支出,LC-00109,支出,CF,8080105000129,CF-1-4,0,修繕積立資産支出
kyoten4,concept,LC-00110,施設整備積立資産支出,施設整備積立資産支出,CF-C-EXP-030,支出,CF,8080105000129,CF-1-4,0,施設整備積立資産支出
kyoten4,instance,L-8080105000129-0110,施設整備積立資産支出,施設整備積立資産支出,LC-00110,支出,CF,8080105000129,CF-1-4,0,施設整備積立資産支出
kyoten4,concept,LC-00111,車輛購入積立資産支出,車輛購入積立資産支出,CF-C-EXP-030,支出,CF,8080105000129,CF-1-4,0,車輛購入積立資産支出
kyoten4,instance,L-8080105000129-0111,車輛購入積立資産支出,車輛購入積立資産支出,LC-00111,支出,CF,8080105000129,CF-1-4,0,車輛購入積立資産支出
kyoten4,concept,LC-00112,備品積立資産支出,備品積立資産支出,CF-C-EXP-030,支出,CF,8080105000129,CF-1-4,0,備品積立資産支出
kyoten4,instance,L-8080105000129-0112,備品積立資産支出,備品積立資産支出,LC-00112,支出,CF,8080105000129,CF-1-4,0,備品積立資産支出
kyoten4,concept,LC-00113,就労設備等積立資産支出,就労設備等積立資産支出,CF-C-EXP-030,支出,CF,8080105000129,CF-1-4,0,就労設備等積立資産支出
kyoten4,instance,L-8080105000129-0113,就労設備等積立資産支出,就労設備等積立資産支出,LC-00113,支出,CF,8080105000129,CF-1-4,0,就労設備等積立資産支出
kyoten4,concept,LC-00114,工賃変動積立資産支出,工賃変動積立資産支出,CF-C-EXP-030,支出,CF,8080105000129,CF-1-4,0,工賃変動積立資産支出
